location_id,shelter_id,shelter_name,address_1,city,county_parish,state,zip,shelter_status_code,assigned_geo_level,loc_id,tract_loc_id,county_loc_id,state_loc_id,latitude,longitude,state_contains_point,county_contains_point,nearest_county_loc_id,nearest_county_distance_deg,geo_classification
nss_shelters-216403,216403,Robert M Finley Middle School,1 FOREST AVENUE,GLEN COVE,NASSAU,NY,11542.0,CLOSED,state,USA-NY,,,USA-NY,40.86977309,-73.6296324,True,True,USA-NY-059,0.0,runtime_missed_county_containment
nss_shelters-216154,216154,SHELTER ISLAND UNION FREE SCHOOL DISTRICT,33 N Ferry Rd,SHELTER ISLAND,SUFFOLK,NY,11964.0,CLOSED,state,USA-NY,,,USA-NY,41.07230941,-72.3393481,False,False,USA-NY-103,0.0312288952792227,outside_state_but_near_claimed_state_county
nss_shelters-216309,216309,Saint Marys of the Fort Parish Center,3 Burns - Holden Road,FORT COVINGTON,FRANKLIN,NY,12937.0,CLOSED,state,USA-NY,,,USA-NY,44.99021482,-74.49001378,True,True,USA-NY-033,0.0,runtime_missed_county_containment
nss_shelters-216166,216166,Seward Park High School - Manhattan,350 GRAND STREET,NEW YORK,NEW YORK,NY,10002.0,CLOSED,state,USA-NY,,,USA-NY,40.71676244,-73.98928027,True,True,USA-NY-061,0.0,runtime_missed_county_containment
nss_shelters-338775,338775,Seward Park High School - Manhattan,350 Grand Street,NEW YORK,New York,NY,10002.0,CLOSED,state,USA-NY,,,USA-NY,40.71676244,-73.98928027,True,True,USA-NY-061,0.0,runtime_missed_county_containment
nss_shelters-216070,216070,Spring Union Free School District,48 SCHOOL ST,EAST HAMPTON,SUFFOLK,NY,11937.0,CLOSED,state,USA-NY,,,USA-NY,41.0170011,-72.15683969,True,True,USA-NY-103,0.0,runtime_missed_county_containment
nss_shelters-342751,342751,St. Paul's Evangelical Lutheran Church of Coney Island,2801 West 8th Street,BROOKLYN,KINGS,NY,11224.0,CLOSED,state,USA-NY,,,USA-NY,40.5795103,-73.9760972,True,False,USA-NY-047,0.012975280185921706,inside_state_far_from_any_county
nss_shelters-215695,215695,West Elementary School,91 MARYLAND AVENUE,LONG BEACH,NASSAU,NY,11561.0,CLOSED,state,USA-NY,,,USA-NY,40.58757483,-73.6959484,False,False,USA-NY-059,0.006329487802581562,outside_state_but_near_claimed_state_county
nss_shelters-358736,358736,1st Baptist Church,29755 Turner Street,Gold Beach,CURRY,OR,97444.0,CLOSED,state,USA-OR,,,USA-OR,42.415429,-124.4170003,True,True,USA-OR-015,0.0,runtime_missed_county_containment
nss_shelters-77524,77524,ASTORIA HIGH SCHOOL,1001 W MARINE DR,ASTORIA,CLATSOP,OR,97103.0,CLOSED,state,USA-OR,,,USA-OR,46.17615977,-123.85072429,False,False,USA-OR-007,0.020105875877572166,outside_state_but_near_claimed_state_county
nss_shelters-77514,77514,Azalea Middle School,505 Pacific Street,BROOKINGS,CURRY,OR,97415.0,CLOSED,state,USA-OR,,,USA-OR,42.05446799,-124.28326221,True,False,USA-OR-015,0.0013273151550653465,inside_state_near_county_edge
nss_shelters-77513,77513,B & R MOBIL VILLAGE,97972 HALL WAY,BROOKINGS,CURRY,OR,97415.0,CLOSED,state,USA-OR,,,USA-OR,42.0511405,-124.25743368,True,True,USA-OR-015,0.0,runtime_missed_county_containment
nss_shelters-340943,340943,Brookings Christian Fellowship,18881 Cornett Road,BROOKINGS,CURRY,OR,97415.0,CLOSED,state,USA-OR,,,USA-OR,42.1144915,-124.3372099,True,True,USA-OR-015,0.0,runtime_missed_county_containment
nss_shelters-77467,77467,Brookings Harbor High School,625 Pioneer rd.,BROOKINGS,CURRY,OR,97415.0,CLOSED,state,USA-OR,,,USA-OR,42.05721991,-124.27954801,True,True,USA-OR-015,0.0,runtime_missed_county_containment
nss_shelters-356257,356257,Chetco Activity Center,550 Chetco Ln.,BROOKINGS,CURRY,OR,97415.0,CLOSED,state,USA-OR,,,USA-OR,42.056047,-124.2907837,True,False,USA-OR-015,0.004815800400227043,inside_state_near_county_edge
nss_shelters-360447,360447,Church of The Nazarene,1600 Chetco Ave,BROOKINGS,CURRY,OR,97415.0,CLOSED,state,USA-OR,,,USA-OR,42.063326,-124.3012981,True,False,USA-OR-015,0.005742671872487001,inside_state_near_county_edge
nss_shelters-77248,77248,EMMANUEL BAPTIST CHURCH,15786 HWY 101 SOUTH,HARBOR,CURRY,OR,97415.0,CLOSED,state,USA-OR,,,USA-OR,42.03756073,-124.24412372,True,True,USA-OR-015,0.0,runtime_missed_county_containment
nss_shelters-360233,360233,Event Center on the Beach Curry Showcase,29392 Ellensburg Ave.,GOLD BEACH,CURRY,OR,97444.0,CLOSED,state,USA-OR,,,USA-OR,42.4052825,-124.4212798,True,True,USA-OR-015,0.0,runtime_missed_county_containment
nss_shelters-349064,349064,Event Center on the Beach Docia Sweet Hall,29392 Ellensburg Ave.,GOLD BEACH,CURRY,OR,97444.0,CLOSED,state,USA-OR,,,USA-OR,42.40532364,-124.42132622,True,True,USA-OR-015,0.0,runtime_missed_county_containment
nss_shelters-77123,77123,GOLD BEACH HIGH SCHOOL OLD GYM,29516 ELLENSBERG AVE,GOLD BEACH,CURRY,OR,97444.0,CLOSED,state,USA-OR,,,USA-OR,42.40474493,-124.42129915,True,True,USA-OR-015,0.0,runtime_missed_county_containment
nss_shelters-77106,77106,GRAY ELEMENTARY,785 ALAMEDA AVE,ASTORIA,CLATSOP,OR,97103.0,CLOSED,state,USA-OR,,,USA-OR,46.18136685,-123.85306252,True,False,USA-OR-007,0.02579646758055163,inside_state_far_from_any_county
nss_shelters-76684,76684,Gateway Community Church,796 PACIFIC DR,HAMMOND,CLATSOP,OR,97121.0,CLOSED,state,USA-OR,,,USA-OR,46.19896658,-123.94618732,False,False,USA-OR-007,0.0025281481859008447,outside_state_but_near_claimed_state_county
nss_shelters-340208,340208,Gold Beach High School,29516 Ellensburg AVE,GOLD BEACH,CURRY,OR,97444.0,CLOSED,state,USA-OR,,,USA-OR,42.40474492,-124.42129915,True,True,USA-OR-015,0.0,runtime_missed_county_containment
nss_shelters-363344,363344,Gold Beach High School,29516 Ellensburg Ave.,GOLD BEACH,CURRY,OR,97444.0,CLOSED,state,USA-OR,,,USA-OR,42.4097218,-124.4219721,True,True,USA-OR-015,0.0,runtime_missed_county_containment
nss_shelters-76965,76965,KURY RADIO,650 RAILROAD AVE,BROOKINGS,CURRY,OR,97415.0,CLOSED,state,USA-OR,,,USA-OR,42.05040305,-124.28310933,True,False,USA-OR-015,0.0043971167371460815,inside_state_near_county_edge
nss_shelters-76984,76984,Kalmiopsis Elementary School,650 EASY ST,BROOKINGS,CURRY,OR,97415.0,CLOSED,state,USA-OR,,,USA-OR,42.05865883,-124.28097793,True,True,USA-OR-015,0.0,runtime_missed_county_containment
nss_shelters-335705,335705,LCSD-Crestview Heights Elementary School,2750 S Crestline Drive,WALDPORT,LINCOLN,OR,97394.0,CLOSED,state,USA-OR,,,USA-OR,44.38944972,-124.06773069,True,True,USA-OR-041,0.0,runtime_missed_county_containment
nss_shelters-335703,335703,LCSD-Newport Intermediate School,825 NE 7th St.,NEWPORT,LINCOLN,OR,97365.0,CLOSED,state,USA-OR,,,USA-OR,44.64094512,-124.04160539,True,True,USA-OR-041,0.0,runtime_missed_county_containment
nss_shelters-76866,76866,Masonic Lodge,416 Azalia Park Blvd,BROOKINGS,Curry,OR,97415.0,CLOSED,state,USA-OR,,,USA-OR,42.05765815,-124.27701426,True,True,USA-OR-015,0.0,runtime_missed_county_containment
nss_shelters-76783,76783,Neah-kah-nie High,24705 HWY 101 N,ROCKAWAY BEACH,TILLAMOOK,OR,97136.0,CLOSED,state,USA-OR,,,USA-OR,45.68547169,-123.92348843,True,True,USA-OR-057,0.0,runtime_missed_county_containment
nss_shelters-76775,76775,Netarts Friends Church,4685 Alder Cove Rd W.,TILLAMOOK,TILLAMOOK,OR,97141.0,CLOSED,state,USA-OR,,,USA-OR,45.43168301,-123.94267097,True,True,USA-OR-057,0.0,runtime_missed_county_containment
nss_shelters-77192,77192,Newport (First) Christian Church,809 SE 2nd St.,NEWPORT,LINCOLN,OR,97365.0,CLOSED,state,USA-OR,,,USA-OR,44.63535134,-124.04320618,True,True,USA-OR-041,0.0,runtime_missed_county_containment
nss_shelters-349370,349370,Newport Church of the Nararene,227 NW 12th St.,NEWPORT,LINCOLN,OR,97365.0,CLOSED,state,USA-OR,,,USA-OR,44.6455616,-124.0546615,True,True,USA-OR-041,0.0,runtime_missed_county_containment
nss_shelters-364700,364700,Newport Recreation Center,225 SE Avery St.,NEWPORT,LINCOLN,OR,97365.0,CLOSED,state,USA-OR,,,USA-OR,44.6346309,-124.0515742,True,True,USA-OR-041,0.0,runtime_missed_county_containment
nss_shelters-364732,364732,Ntl Guard Readiness Center (Temporary Evacuation Point),402 E Scenic Dr,THE DALLES,WASCO,OR,97058.0,CLOSED,state,USA-OR,,,USA-OR,0.0,0.0,False,False,,,zero_zero_bad_source_point
nss_shelters-76730,76730,Oceanside Chapel,1575 CHINOOK,OCEANSIDE,TILLAMOOK,OR,97134.0,CLOSED,state,USA-OR,,,USA-OR,45.46100338,-123.96756703,True,False,USA-OR-057,0.014342458012341384,inside_state_far_from_any_county
nss_shelters-76646,76646,PRESBYTERIAN  CHURCH,540 PACIFIC,BROOKINGS,CURRY,OR,97415.0,CLOSED,state,USA-OR,,,USA-OR,42.0549806,-124.28166142,True,True,USA-OR-015,0.0,runtime_missed_county_containment
nss_shelters-76604,76604,Riley Creek School,94350 6TH ST,GOLD BEACH,CURRY,OR,97444.0,CLOSED,state,USA-OR,,,USA-OR,42.40994301,-124.41508483,True,True,USA-OR-015,0.0,runtime_missed_county_containment
nss_shelters-76595,76595,Rockaway Beach Fire Dept.,270 S. Anchor,ROCKAWAY BEACH,TILLAMOOK,OR,97136.0,CLOSED,state,USA-OR,,,USA-OR,45.61030635,-123.94349835,True,False,USA-OR-057,0.0008361811677356994,inside_state_near_county_edge
nss_shelters-76594,76594,Rockaway Community Church,400 S 3RD AVE,ROCKAWAY BEACH,TILLAMOOK,OR,97136.0,CLOSED,state,USA-OR,,,USA-OR,45.60978475,-123.94123206,True,True,USA-OR-057,0.0,runtime_missed_county_containment
nss_shelters-76536,76536,SENIOR CENTER,55 CHETCO LANE,BROOKINGS,CURRY,OR,97415.0,CLOSED,state,USA-OR,,,USA-OR,42.05530299,-124.29124952,True,False,USA-OR-015,0.005687428407982265,inside_state_near_county_edge
nss_shelters-76530,76530,SEVENTH DAY ADVENTIST CHURCH,300 NEHALEM AVE,ASTORIA,CLATSOP,OR,97103.0,CLOSED,state,USA-OR,,,USA-OR,46.17494569,-123.83975256,False,False,USA-OR-007,0.015262711860809844,outside_state_but_near_claimed_state_county
nss_shelters-76400,76400,SYDNEY CROFT MASONIC LODGE,416 AZALEA PARK RD,BROOKINGS,CURRY,OR,97415.0,CLOSED,state,USA-OR,,,USA-OR,42.05765815,-124.27701426,True,True,USA-OR-015,0.0,runtime_missed_county_containment
nss_shelters-76399,76399,SYDNEY CROFT MASONIC LODGE # 20,416 AZALEA  PARK,BROOKINGS,CURRY,OR,97415.0,CLOSED,state,USA-OR,,,USA-OR,42.05765815,-124.27701426,True,True,USA-OR-015,0.0,runtime_missed_county_containment
nss_shelters-76354,76354,TRINITY LUTHERAN,1200 EASY,BROOKINGS,CURRY,OR,97415.0,CLOSED,state,USA-OR,,,USA-OR,42.05862286,-124.29582574,True,False,USA-OR-015,0.005972611192636271,inside_state_near_county_edge
nss_shelters-360910,360910,CDT (Centro de Salud),Guanica,Guanica,GuÃ¿nica,PR,653.0,CLOSED,state,USA-PR,,,USA-PR,17.97142029,-66.90685272,True,True,USA-PR-061,0.0,runtime_missed_county_containment
nss_shelters-360911,360911,Centro Comunal Magueyes,Guanica,Guanica,GuÃ¿nica,PR,653.0,CLOSED,state,USA-PR,,,USA-PR,17.97142029,-66.90685272,True,True,USA-PR-061,0.0,runtime_missed_county_containment
nss_shelters-362433,362433,Centro Comunal de la Juventud,Ave.Hernandez Ortiz,Isabela,Isabela,PR,662.0,CLOSED,state,USA-PR,,,USA-PR,18.5012207,-67.02111816,False,False,USA-PR-071,0.002028011846555671,outside_state_but_near_claimed_state_county
nss_shelters-327662,327662,Centro De Envejecientes Marcelina Diaz Pellot,"57 Calle Pablo Velazquez, Bda. Clark",CULEBRA,CULEBRA,PR,775.0,CLOSED,state,USA-PR,,,USA-PR,18.31618804,-65.2875122,True,True,USA-PR-049,0.0,runtime_missed_county_containment
nss_shelters-342442,342442,Centro De Uso Multiples - Club De La Juventud (dal,Calle William Font,CULEBRA,CULEBRA,PR,775.0,CLOSED,state,USA-PR,,,USA-PR,18.31807612,-65.2880482,True,True,USA-PR-049,0.0,runtime_missed_county_containment
nss_shelters-331338,331338,Centro de Adiestramiento / Bellas Artes (C.A. B. A-Ramey),Calle Noreste Edif. 608 Base Ramey,Aguadilla,Aguadilla,PR,605.0,CLOSED,state,USA-PR,,,USA-PR,18.4971,-67.13452,True,False,USA-PR-005,0.004348712676070724,inside_state_near_county_edge
nss_shelters-357374,357374,Centro de Uso Multiples (Bo. Obrero),Ave. Borinquen,San Juan,San Juan,PR,936.0,CLOSED,state,USA-PR,,,USA-PR,18.466224,-66.1057244,False,False,USA-PR-127,0.000935638600438424,outside_state_but_near_claimed_state_county
nss_shelters-344323,344323,Commty. Center Maguelles,Near the Convent of the Fatima Nuns,GUANICA,GUANICA,PR,653.0,CLOSED,state,USA-PR,,,USA-PR,17.96908364,-66.90724666,True,True,USA-PR-061,0.0,runtime_missed_county_containment
nss_shelters-66735,66735,ESC. ABELARDO DIAZ ALFARO (MORCELO),"Carr 842, Km 6.3, Bo Caimito Bajo, Sector Morcelo",SAN JUAN,SAN JUAN,PR,924.0,CLOSED,state,USA-PR,,,USA-PR,18.46646524,-66.11828796,False,True,USA-PR-127,0.0,runtime_missed_county_containment
nss_shelters-66749,66749,ESC. ANA ROQUE DE DUPREY,"Carr 21 Km 3.4, Bo Monacillos",SAN JUAN,SAN JUAN,PR,928.0,CLOSED,state,USA-PR,,,USA-PR,18.46646524,-66.11828796,False,True,USA-PR-127,0.0,runtime_missed_county_containment
nss_shelters-66687,66687,ESC. BOLIVAR PAGAN,"Calle 46 Ext. Manuel A. Perez, Hato Rey",SAN JUAN,SAN JUAN,PR,923.0,CLOSED,state,USA-PR,,,USA-PR,18.46646524,-66.11828796,False,True,USA-PR-127,0.0,runtime_missed_county_containment
nss_shelters-344204,344204,ESC. MEDIANIA ALTA ELEMENTAL,CARR 187 KM 5 HM 6 BO MEDIANIA ALTA,LOIZA,LOIZA,PR,772.0,CLOSED,state,USA-PR,,,USA-PR,18.43060322,-65.84403882,False,False,USA-PR-087,0.003706259375925798,outside_state_but_near_claimed_state_county
nss_shelters-66692,66692,ESC. RAFAEL QUINONES VIDAL,Carr. 842 Km 1 Hm 9 Sector Los Romeros Bo. Caimito,SAN JUAN,SAN JUAN,PR,924.0,CLOSED,state,USA-PR,,,USA-PR,18.46646524,-66.11828796,False,True,USA-PR-127,0.0,runtime_missed_county_containment
nss_shelters-344165,344165,ESC. WOODROW WILSON,"Carr 705, Calle Princpal, Bo Aguirre, Sector Central Aguirre",SALINAS,SALINAS,PR,751.0,CLOSED,state,USA-PR,,,USA-PR,17.94340055,-66.26305953,False,False,USA-PR-123,0.0005797546571234583,outside_state_but_near_claimed_state_county
nss_shelters-327658,327658,Esc Maria L McDougall,"25 Calle 65 Infanteria, Esq. Dr. Veve, Frente Plaza de Recre",GUANICA,GUANICA,PR,653.0,CLOSED,state,USA-PR,,,USA-PR,17.97269796,-66.90751843,True,True,USA-PR-061,0.0,runtime_missed_county_containment
nss_shelters-331273,331273,Esc. Agustin Balserio,Carr. 681 Km. 15,Barceloneta,Barceloneta,PR,617.0,CLOSED,state,USA-PR,,,USA-PR,18.48373,-66.56986,False,False,USA-PR-017,0.0023209258586967905,outside_state_but_near_claimed_state_county
nss_shelters-66746,66746,Esc. Amalia Marin,Calle Penasco Rio Piedras Heights,San Juan,SAN JUAN,PR,925.0,CLOSED,state,USA-PR,,,USA-PR,18.46646524,-66.11828796,False,True,USA-PR-127,0.0,runtime_missed_county_containment
nss_shelters-327641,327641,Esc. Antonio R Barcelo (ecologica Elemental),109 Calle Salisburry,CULEBRA,CULEBRA,PR,775.0,CLOSED,state,USA-PR,,,USA-PR,18.31618804,-65.2875122,True,True,USA-PR-049,0.0,runtime_missed_county_containment
nss_shelters-360494,360494,Esc. Aurea E. Quiles Claudio,Carr. 333 Km. 5,Guanica,Guanica,PR,653.0,CLOSED,state,USA-PR,,,USA-PR,17.9508518,-66.9031911,True,True,USA-PR-061,0.0,runtime_missed_county_containment
nss_shelters-331339,331339,Esc. Benito Cerezo Vazquez,Carr. 107 Int. Carr. 458 Km. 1,Aguadilla,Aguadilla,PR,605.0,CLOSED,state,USA-PR,,,USA-PR,18.45883,-67.15483,True,True,USA-PR-005,0.0,runtime_missed_county_containment
nss_shelters-331126,331126,Esc. Fernando L. Malave Oliveras,633 Calle Ramos Antonini,Ponce,Ponce,PR,716.0,CLOSED,state,USA-PR,,,USA-PR,17.98383,-66.66332,True,True,USA-PR-113,0.0,runtime_missed_county_containment
nss_shelters-331285,331285,Esc. Francisco Mendoza,"Calle Corchado, al lado de OMME",Isabela,Isabela,PR,662.0,CLOSED,state,USA-PR,,,USA-PR,18.50132,-67.01991,False,False,USA-PR-071,0.002349165562774182,outside_state_but_near_claimed_state_county
nss_shelters-331378,331378,Esc. German Riekehoff,Carr. 993 Km. 0.5,Vieques,Vieques,PR,765.0,CLOSED,state,USA-PR,,,USA-PR,18.15242,-65.43816,True,False,USA-PR-147,0.0006164491260578669,inside_state_near_county_edge
nss_shelters-331290,331290,Esc. Gloria Gonzalez de Perez,Carr. 457 Km. 3.2,Isabela,Isabela,PR,662.0,CLOSED,state,USA-PR,,,USA-PR,18.5011,-67.01988,False,False,USA-PR-071,0.0021385165816726107,outside_state_but_near_claimed_state_county
nss_shelters-331437,331437,Esc. Jose Julian Acosta,Ave. Juan Ponce De Leon,San Juan,San Juan,PR,901.0,CLOSED,state,USA-PR,,,USA-PR,18.46571,-66.11142,False,True,USA-PR-127,0.0,runtime_missed_county_containment
nss_shelters-331303,331303,Esc. Jose Rodriguez Soto,Carr. 40 Ramal 116,Guanica,GuÃnica,PR,653.0,CLOSED,state,USA-PR,,,USA-PR,17.96778,-66.93671,True,True,USA-PR-061,0.0,runtime_missed_county_containment
nss_shelters-360837,360837,Esc. Jose Rodriguez Soto,Guanica,Guanica,GuÃ¿Â¿nica,PR,653.0,CLOSED,state,USA-PR,,,USA-PR,17.97142029,-66.90685272,True,True,USA-PR-061,0.0,runtime_missed_county_containment
nss_shelters-331258,331258,Esc. Josefina Ferrero de Araujo,"Ave. A, Esq. B, Urb. Monte Brisas",Fajardo,Fajardo,PR,738.0,CLOSED,state,USA-PR,,,USA-PR,18.34179,-65.56629,False,False,USA-PR-053,0.07642051704865084,outside_state_but_near_claimed_state_county
nss_shelters-362453,362453,Esc. Juanita Rivera Albert,Calle 10 Hucar Sector La Esperanza,Vieques,Vieques,PR,,CLOSED,state,USA-PR,,,USA-PR,18.14858055,-65.44210053,True,True,USA-PR-147,0.0,runtime_missed_county_containment
nss_shelters-331255,331255,Esc. Luis Munoz Rivera,Ave. Pedro Albizu Campos Bo. Mameyal,Dorado,Dorado,PR,646.0,CLOSED,state,USA-PR,,,USA-PR,18.47459,-66.26647,True,False,USA-PR-051,0.005999558238126327,inside_state_near_county_edge
nss_shelters-331304,331304,Esc. Maria L. Mc Dougall,24 Calle 65 Infanteria,Guanica,GuÃnica,PR,653.0,CLOSED,state,USA-PR,,,USA-PR,17.9731,-66.9081,True,True,USA-PR-061,0.0,runtime_missed_county_containment
nss_shelters-360839,360839,Esc. Maria M. Simmons De Rivera,Vieques,Vieques,Vieques,PR,765.0,CLOSED,state,USA-PR,,,USA-PR,18.14858055,-65.44210053,True,True,USA-PR-147,0.0,runtime_missed_county_containment
nss_shelters-331408,331408,Esc. Pedro Albizu Campos,Carr. 2 Km. 22.1 (Marginal El Tuque),Ponce,Ponce,PR,716.0,CLOSED,state,USA-PR,,,USA-PR,17.98205,-66.66196,True,True,USA-PR-113,0.0,runtime_missed_county_containment
nss_shelters-331029,331029,Esc. Rosa M. Rodriguez,Carr. 686 Km. 13.5 Bda. Sandin,Vega Baja,Vega Baja,PR,693.0,CLOSED,state,USA-PR,,,USA-PR,18.4802,-66.41195,True,True,USA-PR-145,0.0,runtime_missed_county_containment
nss_shelters-331267,331267,Esc. S.U. Dr. Cayetano Coll y Toste,Carr. 638 Km. 5.4,Arecibo,Arecibo,PR,612.0,CLOSED,state,USA-PR,,,USA-PR,18.508056,-66.851667,False,False,USA-PR-027,0.02401887963604842,outside_state_but_near_claimed_state_county
nss_shelters-360455,360455,Esc. Sup. Juan Suarez Pelegrina,Carr. 459 Bo. Montana,Aguadilla,,PR,603.0,CLOSED,state,USA-PR,,,USA-PR,18.4729487,-67.1364147,True,True,USA-PR-005,0.0,runtime_missed_county_containment
nss_shelters-331128,331128,Esc. Superior Maria M. Mayoral Wirshing (detras de la Esc. Elemental),Carr. 591 Interior Bo. Canas,Ponce,Ponce,PR,716.0,CLOSED,state,USA-PR,,,USA-PR,17.9839,-66.6633,True,True,USA-PR-113,0.0,runtime_missed_county_containment
nss_shelters-361036,361036,Esc. Teresita Nazario,Guanica,Guanica,Guanica,PR,653.0,CLOSED,state,USA-PR,,,USA-PR,17.97142029,-66.90685272,True,True,USA-PR-061,0.0,runtime_missed_county_containment
nss_shelters-331305,331305,Esc. Teresita Nazario Suirano,36 Carr. 3116,Guanica,GuÃnica,PR,653.0,CLOSED,state,USA-PR,,,USA-PR,17.96771,-66.93654,True,True,USA-PR-061,0.0,runtime_missed_county_containment
nss_shelters-343548,343548,GIMNASIO MUNICIPAL,"Calle 250 al lado Parque Anatlio Romero, Calle Escudero",CULEBRA,CULEBRA,PR,775.0,CLOSED,state,USA-PR,,,USA-PR,18.31807612,-65.2880482,True,True,USA-PR-049,0.0,runtime_missed_county_containment
nss_shelters-66722,66722,Oratorio Colegio San Juan Bosco,Calle Constitucion  Esquina Santa Elena  Cantera  Santurce,San Juan,SAN JUAN,PR,915.0,CLOSED,state,USA-PR,,,USA-PR,18.46646524,-66.11828796,False,True,USA-PR-127,0.0,runtime_missed_county_containment
nss_shelters-344309,344309,Res.rincon Taino Commty. Ctr.,Carr.153 H.6-close to Hospital,SANTA ISABEL,SANTA ISABEL,PR,757.0,CLOSED,state,USA-PR,,,USA-PR,17.95287002,-66.40138605,True,True,USA-PR-133,0.0,runtime_missed_county_containment
nss_shelters-66721,66721,SAN AGUSTIN,Calle  6 Ext. San Agustin,SAN JUAN,SAN JUAN,PR,924.0,CLOSED,state,USA-PR,,,USA-PR,18.46646524,-66.11828796,False,True,USA-PR-127,0.0,runtime_missed_county_containment
nss_shelters-349535,349535,Atria Bay Spring Village,147 Bay Spring Ave,BARRINGTON,BRISTOL,RI,2806.0,CLOSED,state,USA-RI,,,USA-RI,41.74873799,-71.34798166,True,False,USA-RI-001,0.0030246665563965925,inside_state_near_county_edge
nss_shelters-330733,330733,Block Island School,High Street,BLOCK ISLAND,WASHINGTON,RI,2807.0,CLOSED,state,USA-RI,,,USA-RI,41.16567702,-71.56179427,False,False,USA-RI-009,0.20223309688780855,outside_state_but_near_claimed_state_county
nss_shelters-357027,357027,Hale Library,2601 Commodore Parry Hwy,S KINGSTOWN,WASHINGTON,RI,2879.0,CLOSED,state,USA-RI,,,USA-RI,41.3985956,-71.5441766,True,True,USA-RI-009,0.0,runtime_missed_county_containment
nss_shelters-330744,330744,Melrose Elementary,76 Melrose Ave,Jamestown,NEWPORT,RI,2835.0,CLOSED,state,USA-RI,,,USA-RI,41.49848912,-71.38096759,False,False,USA-RI-009,0.03764974692412983,outside_state_but_near_claimed_state_county
nss_shelters-330732,330732,Primrose Hill School,60 Middle Highway,BARRINGTON,BRISTOL,RI,2806.0,CLOSED,state,USA-RI,,,USA-RI,41.75547039,-71.33066851,True,True,USA-RI-001,0.0,runtime_missed_county_containment
nss_shelters-356978,356978,Riverside Library,475 Bullocks Point Ave,RIVERSIDE,PROVIDENCE,RI,2915.0,CLOSED,state,USA-RI,,,USA-RI,41.7654741,-71.3615243,False,True,USA-RI-007,0.0,runtime_missed_county_containment
nss_shelters-357035,357035,Tiverton Senior Center,207 Canonicus St,TIVERTON,NEWPORT,RI,2878.0,CLOSED,state,USA-RI,,,USA-RI,41.6700609,-71.187714,True,True,USA-RI-005,0.0,runtime_missed_county_containment
nss_shelters-356447,356447,Arthur W. Christopher Community Center,65 Hagood Avenue,CHARLESTON,CHARLESTON,SC,29403.0,CLOSED,state,USA-SC,,,USA-SC,32.8007242,-79.9500477,True,True,USA-SC-019,0.0,runtime_missed_county_containment
nss_shelters-361017,361017,Howard Recreation Center,1610 Hawkins Street,GEORGETOWN,GEORGETOWN,SC,29440.0,CLOSED,state,USA-SC,,,USA-SC,33.220026,-79.175145,False,False,USA-SC-043,0.00632795105017807,outside_state_but_near_claimed_state_county
nss_shelters-359186,359186,McNair Campus,3795 Spruill Avenue,NORTH CHARLESTON,CHARLESTON,SC,29405.0,CLOSED,state,USA-SC,,,USA-SC,32.51469,-79.5813,False,False,USA-SC-019,0.32573242944055514,outside_claimed_state_far_away
nss_shelters-361207,361207,Murrell's Inlet Community Center,4462 Murrell's Inlet Road,MURRELLS INLET,GEORGETOWN,SC,29576.0,CLOSED,state,USA-SC,,,USA-SC,33.330246,-79.024246,False,False,USA-SC-043,0.12918567199673003,outside_state_but_near_claimed_state_county
nss_shelters-356446,356446,St. Julian Devine Community Center,1 Cooper Street,CHARLESTON,CHARLESTON,SC,29403.0,CLOSED,state,USA-SC,,,USA-SC,32.8007242,-79.9500477,True,True,USA-SC-019,0.0,runtime_missed_county_containment
nss_shelters-322423,322423,Ball High School,4115 Ave O,GALVESTON,GALVESTON,TX,77550.0,CLOSED,state,USA-TX,,,USA-TX,29.28822306,-94.80965544,True,True,USA-TX-167,0.0,runtime_missed_county_containment
nss_shelters-333586,333586,Ben Garza Gym,1815 Howard St,CORPUS CHRISTI,Nueces,TX,78404.0,CLOSED,state,USA-TX,,,USA-TX,27.79239872,-97.40996415,True,True,USA-TX-355,0.0,runtime_missed_county_containment
nss_shelters-360576,360576,Beuford Salvation Army,513 Josephine St,CORPUS CHRISTI,NUECES,TX,78404.0,CLOSED,state,USA-TX,,,USA-TX,27.7949055,-97.4067412,True,True,USA-TX-355,0.0,runtime_missed_county_containment
nss_shelters-354119,354119,Calhoun County Fairgrounds: Bauer Exhibit Bldg.,186 Henry Barer Way,PORT LAVACA,CALHOUN,TX,77979.0,CLOSED,state,USA-TX,,,USA-TX,28.59626,-96.64475,True,True,USA-TX-057,0.0,runtime_missed_county_containment
nss_shelters-354120,354120,Calhoun County Fairgrounds: Bauer Exhibit Hall Auditor,186 Henry Barber Way,PORT LAVACA,CALHOUN,TX,77979.0,CLOSED,state,USA-TX,,,USA-TX,28.59626,-96.64475,True,True,USA-TX-057,0.0,runtime_missed_county_containment
nss_shelters-349434,349434,First Baptist Ch. Education Building,3115 Ocean Dr,CORPUS CHRISTI,NUECES,TX,78404.0,CLOSED,state,USA-TX,,,USA-TX,27.763699,-97.383331,False,False,USA-TX-355,0.0039126102210078565,outside_state_but_near_claimed_state_county
nss_shelters-360288,360288,First Baptist Church - Galveston,822 23rd St,GALVESTON,GALVESTON,TX,77550.0,CLOSED,state,USA-TX,,,USA-TX,29.301648,-94.791862,True,False,USA-TX-167,0.01754894298816348,inside_state_far_from_any_county
