location_id,shelter_id,shelter_name,address_1,city,county_parish,state,zip,shelter_status_code,assigned_geo_level,loc_id,tract_loc_id,county_loc_id,state_loc_id,latitude,longitude
nss_shelters-331338,331338,Centro de Adiestramiento / Bellas Artes (C.A. B. A-Ramey),Calle Noreste Edif. 608 Base Ramey,Aguadilla,Aguadilla,PR,00605,CLOSED,state,USA-PR,,,USA-PR,18.4971,-67.13452
nss_shelters-357374,357374,Centro de Uso Multiples (Bo. Obrero),Ave. Borinquen,San Juan,San Juan,PR,00936,CLOSED,state,USA-PR,,,USA-PR,18.466224,-66.1057244
nss_shelters-344323,344323,Commty. Center Maguelles,Near the Convent of the Fatima Nuns,GUANICA,GUANICA,PR,00653,CLOSED,state,USA-PR,,,USA-PR,17.96908364,-66.90724666
nss_shelters-66735,66735,ESC. ABELARDO DIAZ ALFARO (MORCELO),"Carr 842, Km 6.3, Bo Caimito Bajo, Sector Morcelo",SAN JUAN,SAN JUAN,PR,00924,CLOSED,state,USA-PR,,,USA-PR,18.46646524,-66.11828796
nss_shelters-66749,66749,ESC. ANA ROQUE DE DUPREY,"Carr 21 Km 3.4, Bo Monacillos",SAN JUAN,SAN JUAN,PR,00928,CLOSED,state,USA-PR,,,USA-PR,18.46646524,-66.11828796
nss_shelters-66687,66687,ESC. BOLIVAR PAGAN,"Calle 46 Ext. Manuel A. Perez, Hato Rey",SAN JUAN,SAN JUAN,PR,00923,CLOSED,state,USA-PR,,,USA-PR,18.46646524,-66.11828796
nss_shelters-344204,344204,ESC. MEDIANIA ALTA ELEMENTAL,CARR 187 KM 5 HM 6 BO MEDIANIA ALTA,LOIZA,LOIZA,PR,00772,CLOSED,state,USA-PR,,,USA-PR,18.43060322,-65.84403882
nss_shelters-66692,66692,ESC. RAFAEL QUINONES VIDAL,Carr. 842 Km 1 Hm 9 Sector Los Romeros Bo. Caimito,SAN JUAN,SAN JUAN,PR,00924,CLOSED,state,USA-PR,,,USA-PR,18.46646524,-66.11828796
nss_shelters-344165,344165,ESC. WOODROW WILSON,"Carr 705, Calle Princpal, Bo Aguirre, Sector Central Aguirre",SALINAS,SALINAS,PR,00751,CLOSED,state,USA-PR,,,USA-PR,17.94340055,-66.26305953
nss_shelters-327658,327658,Esc Maria L McDougall,"25 Calle 65 Infanteria, Esq. Dr. Veve, Frente Plaza de Recre",GUANICA,GUANICA,PR,00653,CLOSED,state,USA-PR,,,USA-PR,17.97269796,-66.90751843
nss_shelters-331273,331273,Esc. Agustin Balserio,Carr. 681 Km. 15,Barceloneta,Barceloneta,PR,00617,CLOSED,state,USA-PR,,,USA-PR,18.48373,-66.56986
nss_shelters-66746,66746,Esc. Amalia Marin,Calle Penasco Rio Piedras Heights,San Juan,SAN JUAN,PR,925,CLOSED,state,USA-PR,,,USA-PR,18.46646524,-66.11828796
nss_shelters-327641,327641,Esc. Antonio R Barcelo (ecologica Elemental),109 Calle Salisburry,CULEBRA,CULEBRA,PR,00775,CLOSED,state,USA-PR,,,USA-PR,18.31618804,-65.2875122
nss_shelters-360494,360494,Esc. Aurea E. Quiles Claudio,Carr. 333 Km. 5,Guanica,Guanica,PR,00653,CLOSED,state,USA-PR,,,USA-PR,17.9508518,-66.9031911
nss_shelters-331339,331339,Esc. Benito Cerezo Vazquez,Carr. 107 Int. Carr. 458 Km. 1,Aguadilla,Aguadilla,PR,00605,CLOSED,state,USA-PR,,,USA-PR,18.45883,-67.15483
nss_shelters-331126,331126,Esc. Fernando L. Malave Oliveras,633 Calle Ramos Antonini,Ponce,Ponce,PR,00716,CLOSED,state,USA-PR,,,USA-PR,17.98383,-66.66332
nss_shelters-331285,331285,Esc. Francisco Mendoza,"Calle Corchado, al lado de OMME",Isabela,Isabela,PR,00662,CLOSED,state,USA-PR,,,USA-PR,18.50132,-67.01991
nss_shelters-331378,331378,Esc. German Riekehoff,Carr. 993 Km. 0.5,Vieques,Vieques,PR,00765,CLOSED,state,USA-PR,,,USA-PR,18.15242,-65.43816
nss_shelters-331290,331290,Esc. Gloria Gonzalez de Perez,Carr. 457 Km. 3.2,Isabela,Isabela,PR,00662,CLOSED,state,USA-PR,,,USA-PR,18.5011,-67.01988
nss_shelters-331437,331437,Esc. Jose Julian Acosta,Ave. Juan Ponce De Leon,San Juan,San Juan,PR,00901,CLOSED,state,USA-PR,,,USA-PR,18.46571,-66.11142
nss_shelters-331303,331303,Esc. Jose Rodriguez Soto,Carr. 40 Ramal 116,Guanica,GuÃnica,PR,00653,CLOSED,state,USA-PR,,,USA-PR,17.96778,-66.93671
nss_shelters-360837,360837,Esc. Jose Rodriguez Soto,Guanica,Guanica,GuÃ¿Â¿nica,PR,00653,CLOSED,state,USA-PR,,,USA-PR,17.97142029,-66.90685272
nss_shelters-331258,331258,Esc. Josefina Ferrero de Araujo,"Ave. A, Esq. B, Urb. Monte Brisas",Fajardo,Fajardo,PR,00738,CLOSED,state,USA-PR,,,USA-PR,18.34179,-65.56629
nss_shelters-362453,362453,Esc. Juanita Rivera Albert,Calle 10 Hucar Sector La Esperanza,Vieques,Vieques,PR,,CLOSED,state,USA-PR,,,USA-PR,18.14858055,-65.44210053
nss_shelters-331255,331255,Esc. Luis Munoz Rivera,Ave. Pedro Albizu Campos Bo. Mameyal,Dorado,Dorado,PR,00646,CLOSED,state,USA-PR,,,USA-PR,18.47459,-66.26647
nss_shelters-331304,331304,Esc. Maria L. Mc Dougall,24 Calle 65 Infanteria,Guanica,GuÃnica,PR,00653,CLOSED,state,USA-PR,,,USA-PR,17.9731,-66.9081
nss_shelters-360839,360839,Esc. Maria M. Simmons De Rivera,Vieques,Vieques,Vieques,PR,00765,CLOSED,state,USA-PR,,,USA-PR,18.14858055,-65.44210053
nss_shelters-331408,331408,Esc. Pedro Albizu Campos,Carr. 2 Km. 22.1 (Marginal El Tuque),Ponce,Ponce,PR,00716,CLOSED,state,USA-PR,,,USA-PR,17.98205,-66.66196
nss_shelters-331029,331029,Esc. Rosa M. Rodriguez,Carr. 686 Km. 13.5 Bda. Sandin,Vega Baja,Vega Baja,PR,00693,CLOSED,state,USA-PR,,,USA-PR,18.4802,-66.41195
nss_shelters-331267,331267,Esc. S.U. Dr. Cayetano Coll y Toste,Carr. 638 Km. 5.4,Arecibo,Arecibo,PR,00612,CLOSED,state,USA-PR,,,USA-PR,18.508056,-66.851667
nss_shelters-360455,360455,Esc. Sup. Juan Suarez Pelegrina,Carr. 459 Bo. Montana,Aguadilla,,PR,00603,CLOSED,state,USA-PR,,,USA-PR,18.4729487,-67.1364147
nss_shelters-331128,331128,Esc. Superior Maria M. Mayoral Wirshing (detras de la Esc. Elemental),Carr. 591 Interior Bo. Canas,Ponce,Ponce,PR,00716,CLOSED,state,USA-PR,,,USA-PR,17.9839,-66.6633
nss_shelters-361036,361036,Esc. Teresita Nazario,Guanica,Guanica,Guanica,PR,00653,CLOSED,state,USA-PR,,,USA-PR,17.97142029,-66.90685272
nss_shelters-331305,331305,Esc. Teresita Nazario Suirano,36 Carr. 3116,Guanica,GuÃnica,PR,00653,CLOSED,state,USA-PR,,,USA-PR,17.96771,-66.93654
nss_shelters-343548,343548,GIMNASIO MUNICIPAL,"Calle 250 al lado Parque Anatlio Romero, Calle Escudero",CULEBRA,CULEBRA,PR,00775,CLOSED,state,USA-PR,,,USA-PR,18.31807612,-65.2880482
nss_shelters-66722,66722,Oratorio Colegio San Juan Bosco,Calle Constitucion  Esquina Santa Elena  Cantera  Santurce,San Juan,SAN JUAN,PR,915,CLOSED,state,USA-PR,,,USA-PR,18.46646524,-66.11828796
nss_shelters-344309,344309,Res.rincon Taino Commty. Ctr.,Carr.153 H.6-close to Hospital,SANTA ISABEL,SANTA ISABEL,PR,00757,CLOSED,state,USA-PR,,,USA-PR,17.95287002,-66.40138605
nss_shelters-66721,66721,SAN AGUSTIN,Calle  6 Ext. San Agustin,SAN JUAN,SAN JUAN,PR,00924,CLOSED,state,USA-PR,,,USA-PR,18.46646524,-66.11828796
nss_shelters-349535,349535,Atria Bay Spring Village,147 Bay Spring Ave,BARRINGTON,BRISTOL,RI,02806,CLOSED,state,USA-RI,,,USA-RI,41.74873799,-71.34798166
nss_shelters-330733,330733,Block Island School,High Street,BLOCK ISLAND,WASHINGTON,RI,02807,CLOSED,state,USA-RI,,,USA-RI,41.16567702,-71.56179427
nss_shelters-357027,357027,Hale Library,2601 Commodore Parry Hwy,S KINGSTOWN,WASHINGTON,RI,02879,CLOSED,state,USA-RI,,,USA-RI,41.3985956,-71.5441766
nss_shelters-330744,330744,Melrose Elementary,76 Melrose Ave,Jamestown,NEWPORT,RI,2835,CLOSED,state,USA-RI,,,USA-RI,41.49848912,-71.38096759
nss_shelters-330732,330732,Primrose Hill School,60 Middle Highway,BARRINGTON,BRISTOL,RI,02806,CLOSED,state,USA-RI,,,USA-RI,41.75547039,-71.33066851
nss_shelters-356978,356978,Riverside Library,475 Bullocks Point Ave,RIVERSIDE,PROVIDENCE,RI,02915,CLOSED,state,USA-RI,,,USA-RI,41.7654741,-71.3615243
nss_shelters-357035,357035,Tiverton Senior Center,207 Canonicus St,TIVERTON,NEWPORT,RI,02878,CLOSED,state,USA-RI,,,USA-RI,41.6700609,-71.187714
nss_shelters-356447,356447,Arthur W. Christopher Community Center,65 Hagood Avenue,CHARLESTON,CHARLESTON,SC,29403,CLOSED,state,USA-SC,,,USA-SC,32.8007242,-79.9500477
nss_shelters-361017,361017,Howard Recreation Center,1610 Hawkins Street,GEORGETOWN,GEORGETOWN,SC,29440,CLOSED,state,USA-SC,,,USA-SC,33.220026,-79.175145
nss_shelters-359186,359186,McNair Campus,3795 Spruill Avenue,NORTH CHARLESTON,CHARLESTON,SC,29405,CLOSED,state,USA-SC,,,USA-SC,32.51469,-79.5813
nss_shelters-361207,361207,Murrell's Inlet Community Center,4462 Murrell's Inlet Road,MURRELLS INLET,GEORGETOWN,SC,29576,CLOSED,state,USA-SC,,,USA-SC,33.330246,-79.024246
nss_shelters-356446,356446,St. Julian Devine Community Center,1 Cooper Street,CHARLESTON,CHARLESTON,SC,29403,CLOSED,state,USA-SC,,,USA-SC,32.8007242,-79.9500477
nss_shelters-322423,322423,Ball High School,4115 Ave O,GALVESTON,GALVESTON,TX,77550,CLOSED,state,USA-TX,,,USA-TX,29.28822306,-94.80965544
nss_shelters-333586,333586,Ben Garza Gym,1815 Howard St,CORPUS CHRISTI,Nueces,TX,78404,CLOSED,state,USA-TX,,,USA-TX,27.79239872,-97.40996415
nss_shelters-360576,360576,Beuford Salvation Army,513 Josephine St,CORPUS CHRISTI,NUECES,TX,78404,CLOSED,state,USA-TX,,,USA-TX,27.7949055,-97.4067412
nss_shelters-354119,354119,Calhoun County Fairgrounds: Bauer Exhibit Bldg.,186 Henry Barer Way,PORT LAVACA,CALHOUN,TX,77979,CLOSED,state,USA-TX,,,USA-TX,28.59626,-96.64475
nss_shelters-354120,354120,Calhoun County Fairgrounds: Bauer Exhibit Hall Auditor,186 Henry Barber Way,PORT LAVACA,CALHOUN,TX,77979,CLOSED,state,USA-TX,,,USA-TX,28.59626,-96.64475
nss_shelters-349434,349434,First Baptist Ch. Education Building,3115 Ocean Dr,CORPUS CHRISTI,NUECES,TX,78404,CLOSED,state,USA-TX,,,USA-TX,27.763699,-97.383331
nss_shelters-360288,360288,First Baptist Church - Galveston,822 23rd St,GALVESTON,GALVESTON,TX,77550,CLOSED,state,USA-TX,,,USA-TX,29.301648,-94.791862
nss_shelters-349441,349441,First Baptist Church Recreational Center,3115 Ocean Dr,CORPUS CHRISTI,NUECES,TX,78404,CLOSED,state,USA-TX,,,USA-TX,27.763699,-97.383331
nss_shelters-323306,323306,First United Methodist Church,801 East Main Street,ROCKPORT,ARANSAS,TX,78382,CLOSED,state,USA-TX,,,USA-TX,28.02237334,-97.05408443
nss_shelters-365257,365257,Fulton Community Church,215 N. 3rd Street,Fulton,Aransas,TX,78358,CLOSED,state,USA-TX,,,USA-TX,28.0637635,-97.0367244
nss_shelters-360289,360289,Odyssey Academy,2412 61st St,GALVESTON,GALVESTON,TX,77551,CLOSED,state,USA-TX,,,USA-TX,29.2756775,-94.8293513
nss_shelters-324329,324329,Quemado Com. Center,20160 US Hwy 277,QUEMADO,MAVERICK,TX,78877,CLOSED,state,USA-TX,,,USA-TX,28.95756933,-100.62686603
nss_shelters-322626,322626,Rockport- Fulton Junior High School,1600 BUC DRIVE,ROCKPORT,ARANSAS,TX,78382,CLOSED,state,USA-TX,,,USA-TX,28.04224836,-97.04503725
nss_shelters-361350,361350,Rockport/Fulton Fire Department,401 N. 9th St.,FULTON,ARANSAS,TX,78358,CLOSED,state,USA-TX,,,USA-TX,28.0654631,-97.0426647
nss_shelters-363558,363558,Salvation Army Shelter,521 Josephine St,CORPUS CHRISTI,NUECES,TX,78401,CLOSED,state,USA-TX,,,USA-TX,27.79518,-97.40663
nss_shelters-329267,329267,Sargent V. F. W. 2412,FM 457,BAY CITY,MATAGORDA,TX,77414,CLOSED,state,USA-TX,,,USA-TX,28.77089706,-95.61717468
nss_shelters-323283,323283,Seabrook Community House Center,1210 Anders,SEABROOK,HARRIS,TX,77586,CLOSED,state,USA-TX,,,USA-TX,29.56374835,-95.02533984
nss_shelters-326639,326639,Bertha C Boschulte Middle School,#9-1 & 12A Bovoni,ST THOMAS,SAINT THOMAS,VI,00802,CLOSED,state,USA-VI,,,USA-VI,18.3178536,-64.8909443
nss_shelters-333665,333665,Bethany Moravian Church,123 Centerline Rd STJ,ST JOHN,SAINT JOHN,VI,00831,CLOSED,state,USA-VI,,,USA-VI,18.33057386,-64.79313728
nss_shelters-332194,332194,Bethany Moravian Church (Cruz Bay),Rt. 10,ST JOHN,SAINT JOHN,VI,00830,CLOSED,state,USA-VI,,,USA-VI,18.33057386,-64.79313728
nss_shelters-332191,332191,Guy Benjamin (Feeding Site),RT 10,ST JOHN,SAINT JOHN,VI,00830,CLOSED,state,USA-VI,,,USA-VI,18.33057386,-64.79313728
nss_shelters-363929,363929,Ivanna Eudora Kean High School,6501 Red Hook Plaza,CHARLOTTE AMALIE,SAINT THOMAS,VI,00802,CLOSED,state,USA-VI,,,USA-VI,18.318421,-64.865778
nss_shelters-332192,332192,Julius Sprauve School (Main Campus),Hill Street,ST JOHN,SAINT JOHN,VI,00830,CLOSED,state,USA-VI,,,USA-VI,18.32836149,-64.79616591
nss_shelters-341577,341577,Julius Sprauve School Main Campus,100 Prince Street,CRUZ BAY,SAINT JOHN,VI,00831,CLOSED,state,USA-VI,,,USA-VI,18.330546,-64.793874
nss_shelters-332196,332196,Nisky Moravian School,Rt. 30,ST THOMAS,SAINT THOMAS,VI,00803,CLOSED,state,USA-VI,,,USA-VI,18.32150137,-64.87795662
nss_shelters-332193,332193,Saint John Methodist Church,Constant Point Rd.,ST JOHN,SAINT JOHN,VI,00830,CLOSED,state,USA-VI,,,USA-VI,18.32302237,-64.79343613
nss_shelters-363931,363931,Water Island Fire Station,Water Island,ST THOMAS,SAINT THOMAS,VI,00802,CLOSED,state,USA-VI,,,USA-VI,18.31837082,-64.95276642
nss_shelters-345486,345486,AJ West Elementary School,1801 Bay Avenue,ABERDEEN,GRAYS HARBOR,WA,98520,CLOSED,state,USA-WA,,,USA-WA,46.971922,-123.838252
nss_shelters-108853,108853,Beach Elementary School,3786 Centerview Rd,LUMMI ISLAND,WHATCOM,WA,98262,CLOSED,state,USA-WA,,,USA-WA,48.72523411,-122.69224463
nss_shelters-108875,108875,Bellingham Cruise Terminal,355 Harris St,BELLINGHAM,WHATCOM,WA,98225,CLOSED,state,USA-WA,,,USA-WA,48.71992811,-122.51140896
nss_shelters-108995,108995,Bellingham Technical College - Building G,3028 Lindbergh Ave,BELLINGHAM,WHATCOM,WA,98225,CLOSED,state,USA-WA,,,USA-WA,48.75293351,-122.50131687
nss_shelters-109116,109116,Blaine Boating Center-POB,235 Marine Drive,BLAINE,WHATCOM,WA,98230,CLOSED,state,USA-WA,,,USA-WA,48.99533648,-122.75790413
nss_shelters-109373,109373,CLALLAM BAY HIGH SCHOOL,16933 HWY 112,CLALLAM BAY,CLALLAM,WA,98326,CLOSED,state,USA-WA,,,USA-WA,48.17209893,-124.02117559
nss_shelters-108685,108685,COLONY SURF CLUB,50 N COLONY CT,LILLIWAUP,MASON,WA,98555,CLOSED,state,USA-WA,,,USA-WA,47.50204663,-123.06839845
nss_shelters-335434,335434,CRESCENT HEIGHTS ELEMENTARY,4110 NASSUA AVE NE,TACOMA,PIERCE,WA,98422,CLOSED,state,USA-WA,,,USA-WA,47.29345048,-122.3988588
nss_shelters-108360,108360,Camano Chapel,867 S West Camano DR,CAMANO ISLAND,ISLAND,WA,98282,CLOSED,state,USA-WA,,,USA-WA,48.17967789,-122.52724807
nss_shelters-108966,108966,Central Elementary School,310 SIMPSON AVE,HOQUIAM,GRAYS HARBOR,WA,98550,CLOSED,state,USA-WA,,,USA-WA,46.98091809,-123.88909836
nss_shelters-342245,342245,Clear Creek Elementary School,3999 Sunde Road NE,SILVERDALE,KITSAP,WA,98383,CLOSED,state,USA-WA,,,USA-WA,47.4059,-122.4204
nss_shelters-108521,108521,Clinton Community Hall,6411 Central Ave,CLINTON,ISLAND,WA,98236,CLOSED,state,USA-WA,,,USA-WA,47.97689026,-122.35677053
nss_shelters-109636,109636,Community of Christ Samish Island Campground,11633 Scott Rd,BOW,SKAGIT,WA,98232,CLOSED,state,USA-WA,,,USA-WA,48.56986723,-122.49073354
nss_shelters-108735,108735,Dungeness Community Church,45 EBERLE LN,SEQUIM,CLALLAM,WA,98382,CLOSED,state,USA-WA,,,USA-WA,48.13173553,-123.11890099
nss_shelters-350945,350945,Edmonds Center for the Arts,410 4th Ave North,EDMONDS,SNOHOMISH,WA,98020,CLOSED,state,USA-WA,,,USA-WA,47.81389527,-122.37601482
nss_shelters-109756,109756,Emerson Elementary,101 W EMERSON ST,HOQUIAM,GRAYS HARBOR,WA,98550,CLOSED,state,USA-WA,,,USA-WA,46.98100802,-123.88950305
nss_shelters-109063,109063,Esquire Hills Elementary School,2650 NE John Carlson Rd,Bremerton,Kitsap,WA,98311,CLOSED,state,USA-WA,,,USA-WA,47.63184738,-122.61325718
nss_shelters-342244,342244,Evergreen Lutheran Church,3200 Seabeck Holly Road,SEABECK,KITSAP,WA,98380,CLOSED,state,USA-WA,,,USA-WA,47.3139,-122.5107
nss_shelters-108934,108934,FIRE DISTRICT NO 17 STATION,32217 N HWY 101,LILLIWAUP,MASON,WA,98555,CLOSED,state,USA-WA,,,USA-WA,47.48370206,-123.0801492
nss_shelters-109661,109661,FIRST PRESBYTERIAN CHURCH,1111 FRANKLIN,PORT TOWNSEND,JEFFERSON,WA,98368,CLOSED,state,USA-WA,,,USA-WA,48.11557471,-122.76056612
nss_shelters-109711,109711,FORT FLAGLER ENVIRONMENTAL LEARNING CENTER,10541 FLAGLER RD,NORDLAND,JEFFERSON,WA,98358,CLOSED,state,USA-WA,,,USA-WA,48.03212662,-122.72765094
nss_shelters-109275,109275,FORT WORDEN STATE PARK CONFERENCE CENTER,200 BATTERY WAY,PORT TOWNSEND,JEFFERSON,WA,98368,CLOSED,state,USA-WA,,,USA-WA,48.1348202,-122.76512569
nss_shelters-360452,360452,Fairhaven Middle School,110 Park Ridge Road,BELLINGHAM,WHATCOM,WA,98225,CLOSED,state,USA-WA,,,USA-WA,48.7144583,-122.503465
nss_shelters-331539,331539,Faith Lutheran Church,2750 Mcleod Rd,BELLINGHAM,WHATCOM,WA,98225,CLOSED,state,USA-WA,,,USA-WA,48.75293351,-122.50131687
nss_shelters-109305,109305,First Lutheran Church - Poulsbo,18920 Fourth AVE NW,POULSBO,KITSAP,WA,98370,CLOSED,state,USA-WA,,,USA-WA,47.73456686,-122.64408683
nss_shelters-109184,109184,First Presbyterian Church,210 K Street,HOQUIAM,GRAYS HARBOUR,WA,98550,CLOSED,state,USA-WA,,,USA-WA,46.98044145,-123.89206612
nss_shelters-109725,109725,HAPPY VALLEY ELEMENTARY,1041 24TH ST,BELLINGHAM,WHATCOM,WA,98225,CLOSED,state,USA-WA,,,USA-WA,48.72317466,-122.4857423
nss_shelters-108478,108478,Hansville Community Center,6778 BUCK LAKE ROAD,HANSVILLE,KITSAP,WA,98340,CLOSED,state,USA-WA,,,USA-WA,47.91132968,-122.55243603
nss_shelters-346197,346197,Hansville Community Church,7543 NE Twin Spits Road,HANSVILLE,KITSAP,WA,98340,CLOSED,state,USA-WA,,,USA-WA,47.9181322,-122.5480254
nss_shelters-109665,109665,Hawthorne Elementary School,1110 Poplar ST,EVERETT,SNOHOMISH,WA,98201,CLOSED,state,USA-WA,,,USA-WA,48.00219876,-122.19478694
nss_shelters-109488,109488,Hillcrest Chapel,1400 Larrabee,BELLINGHAM,WHATCOM,WA,98225,CLOSED,state,USA-WA,,,USA-WA,48.71849818,-122.4992771
nss_shelters-108428,108428,Holy Rosary School,770 Aloha ST,EDMONDS,SNOHOMISH,WA,98020,CLOSED,state,USA-WA,,,USA-WA,47.81597457,-122.37006251
nss_shelters-108669,108669,Hoquiam High School,501 W EMERSON,HOQUIAM,GRAYS HARBOR,WA,98550,CLOSED,state,USA-WA,,,USA-WA,46.98114631,-123.91009928
nss_shelters-109272,109272,Hoquiam Middle School,200 SPENSER ST,HOQUIAM,GRAYS HARBOR,WA,98550,CLOSED,state,USA-WA,,,USA-WA,46.98223952,-123.90626959
nss_shelters-352959,352959,Immanuel Baptist Church,1200 Soule Ave,HOQUIAM,GRAYS HARBOR,WA,98550,CLOSED,state,USA-WA,,,USA-WA,46.98634013,-123.8818742
nss_shelters-342247,342247,Jackson Park Elementary School,2900 Austin Drive,BREMERTON,KITSAP,WA,98312,CLOSED,state,USA-WA,,,USA-WA,47.3529,-122.415
nss_shelters-353761,353761,Jefferson Co. Parks and Recreation,620 Tyler Street,PORT TOWNSEND,JEFFERSON,WA,98368,CLOSED,state,USA-WA,,,USA-WA,48.1168708,-122.7601786
nss_shelters-346199,346199,Keyport Bible Church,15252 Washington Ave NE,KEYPORT,KITSAP,WA,98345,CLOSED,state,USA-WA,,,USA-WA,47.703306,-122.624023
nss_shelters-109495,109495,LARRABEE ELEMENTARY SCHOOL,1409 18TH ST,BELLINGHAM,WHATCOM,WA,98225,CLOSED,state,USA-WA,,,USA-WA,48.71920865,-122.49409701
nss_shelters-108302,108302,LOWELL ELEMENTARY SCHOOL,935 14TH ST,BELLINGHAM,WHATCOM,WA,98225,CLOSED,state,USA-WA,,,USA-WA,48.7248384,-122.49957388
nss_shelters-109168,109168,Lummi Community Center,2200 Lummi View Dr,BELLINGHAM,WHATCOM,WA,98226,CLOSED,state,USA-WA,,,USA-WA,48.72136702,-122.65743187
nss_shelters-337487,337487,Lummi Island Congregational Church,3913 Legoe Bay Road,LUMMI ISLAND,WHATCOM,WA,98262,CLOSED,state,USA-WA,,,USA-WA,48.71459513,-122.69691211
nss_shelters-109206,109206,Lummi Island Grange #925,2115 N Nugent Rd,LUMMI ISLAND,WHATCOM,WA,98262,CLOSED,state,USA-WA,,,USA-WA,48.71843413,-122.68287534
nss_shelters-333883,333883,Lummi Neighborhood Building (Bldg. M),2530 Kwina Road,BELLINGHAM,WHATCOM,WA,98226,CLOSED,state,USA-WA,,,USA-WA,48.79005724,-122.66147882
nss_shelters-335432,335432,MEEKER MIDDLE SCHOOL,4402 NASSAU AVENUE NE,TACOMA,PIERCE,WA,98422,CLOSED,state,USA-WA,,,USA-WA,47.2959506,-122.39983906
nss_shelters-109296,109296,MOUNTAIN VIEW ELEMENTARY,1919 BLAINE ST,PORT TOWNSEND,JEFFERSON,WA,98368,CLOSED,state,USA-WA,,,USA-WA,48.11556572,-122.77196053
nss_shelters-357373,357373,Makah Community Gym,1394 Bayview Avenue,NEAH BAY,CLALLAM,WA,98357,CLOSED,state,USA-WA,,,USA-WA,48.3662769,-124.6088486
nss_shelters-108893,108893,Mason County Fire Protection District #17,34571 N Hwy 101,LILLIWAUP,MASON,WA,98555,CLOSED,state,USA-WA,,,USA-WA,47.5153492,-123.0556067
nss_shelters-346153,346153,Mountain View Middle School,2400 Perry Avenue,BREMERTON,KITSAP,WA,98310,CLOSED,state,USA-WA,,,USA-WA,47.582504,-122.611335
nss_shelters-109021,109021,NEAH BAY PRESBYTERIAN CHURCH,2ND AND FORT ST,NEAH BAY,CLALLAM,WA,98357,CLOSED,state,USA-WA,,,USA-WA,48.36809867,-124.6264188
nss_shelters-108874,108874,NEAH BAY SCHOOLS,3560 Deer St,Neah Bay,Clallam,WA,98357,CLOSED,state,USA-WA,,,USA-WA,48.36543318,-124.61567664
nss_shelters-108808,108808,North Sound Church,404 Bell St,EDMONDS,SNOHOMISH,WA,98020,CLOSED,state,USA-WA,,,USA-WA,47.81197259,-122.37760782
nss_shelters-342282,342282,Olympic High School,7070 Stampede Blvd NW,BREMERTON,KITSAP,WA,98310,CLOSED,state,USA-WA,,,USA-WA,47.3736,-122.3939
nss_shelters-108383,108383,POLISH CLUB LODGE BUILDING,823 W 1ST ST,ABERDEEN,GRAYS HARBOUR,WA,98520,CLOSED,state,USA-WA,,,USA-WA,46.97158313,-123.82810634
nss_shelters-108534,108534,PORT TOWNSEND COMMUNITY CENTER,620 TYLER STREET,PORT TOWNSEND,JEFFERSON,WA,98368,CLOSED,state,USA-WA,,,USA-WA,48.11689671,-122.76011646
nss_shelters-109448,109448,PORT TOWNSEND HIGH SCHOOL,1500 VAN NESS STREET,PORT TOWNSEND,JEFFERSON,WA,98368,CLOSED,state,USA-WA,,,USA-WA,48.11767013,-122.7678956
nss_shelters-343089,343089,Point Roberts Community Center,1487 Gulf Rd.,POINT ROBERTS,WHATCOM,WA,98281,CLOSED,state,USA-WA,,,USA-WA,48.9846,-123.069
nss_shelters-352523,352523,Priority - Everett CC Fitness cnt 4-2,2206 Tower st,EVERETT,SNOHOMISH,WA,98201,CLOSED,state,USA-WA,,,USA-WA,48.005912,-122.1986187
nss_shelters-347232,347232,Quileute Tribal Council,1 Boyok Way,LA PUSH,CLALLAM,WA,98350,CLOSED,state,USA-WA,,,USA-WA,47.9081335,-124.6352255
nss_shelters-109678,109678,Rolling Bay Presbyterian Church,11042 Sunrise DR NE,BAINBRIDGE ISLAND,KITSAP,WA,98110,CLOSED,state,USA-WA,,,USA-WA,47.66286499,-122.51034776
nss_shelters-108964,108964,SEVENTH DAY ADVENTIST CHURCH,3101 CHERRY ST,HOQUIAM,GRAYS HARBOUR,WA,98550,CLOSED,state,USA-WA,,,USA-WA,46.97700604,-123.85416869
nss_shelters-108501,108501,ST MATTHEW CHURCH,6800 EASTSIDE DR,TACOMA,PIERCE,WA,98422,CLOSED,state,USA-WA,,,USA-WA,47.30221092,-122.43465567
nss_shelters-357372,357372,Sekiu Community Center,42 Rice Street,SEKIU,CLALLAM,WA,98381,CLOSED,state,USA-WA,,,USA-WA,48.263059,-124.3021302
nss_shelters-347176,347176,Sequim Elks Club 2642,143 Port Williams Road,SEQUIM,CLALLAM,WA,98382,CLOSED,state,USA-WA,,,USA-WA,48.095206,-123.098883
nss_shelters-355478,355478,Shaw Island Community Center,42 Squaw Bay Road,SHAW ISLAND,SAN JUAN,WA,98286,CLOSED,state,USA-WA,,,USA-WA,48.5628102,-122.9479066
nss_shelters-108627,108627,Shorewood Clubhouse,5247 NE PONDEROSA DR,HANSVILLE,KITSAP,WA,98340,CLOSED,state,USA-WA,,,USA-WA,47.89990829,-122.57785087
nss_shelters-340014,340014,St Mary's Star of the Sea,1335 Blaine St,PORT TOWNSEND,JEFFERSON,WA,98368,CLOSED,state,USA-WA,,,USA-WA,48.11799389,-122.76586313
nss_shelters-361741,361741,Sunland Golf & Country Club,109 Hilltop Drive,SEQUIM,CLALLAM,WA,98382,CLOSED,state,USA-WA,,,USA-WA,48.1113864,-123.0957977
